Scott Speedman,2451,931;
Kate Beckinsale,2451,2452,290,931,972;
Lucy Gordon,2452;
John Corbett,2452;
Michiel Huisman,2453;
Birgit Schuurman,2453;
 Crazy Larry,2454;
Elizabeth James,2454;
 the Baby and the Transylvanians,2456;
Miliza Korjus,2458;
Fernand Garvet,2458;
Luise Rainer,2458,85;
George Reeves,2459;
Sonny Tufts,2459;
Claudette Colbert,2459;
Danny Kaye,246;
Mona Freeman,2460;
Rhonda Fleming,2461,251,2517,966;
Jo Van Fleet,2461,514,702;
Rachael Blake,2463;
Harry Bellaver,2464;
Paul Ford,2464;
Margalo Gillmore,2464;
Ford Rainey,2464,284;
Dennis Morgan,2464;
Orestes Matacena,2465;
Reg E. Cathey,2465;
Cameron Diaz,2465,650,676,677,778;
Richard Jeni,2465,655;
Max,2360,2465;
Claudia Schiffer,2466,845;
Christine Ebersole,2466;
Wilhelmenia Fernandez,2467;
Thuy An Luu,2467;
Chantal Deruaz,2467;
Richard Bohringer,2467;
Dominique Pinon,2467,551,923;
FrÃ©dÃ©ric AndrÃ©i,2467;
Piper Laurie,2469;
Matthew Garber,247;
Glynis Johns,247,987;
Reta Shaw,247;
Karen Dotrice,247;
Robbie Rist,2470;
Juliette Brewer,2470;
Lola Bates-Campbell,2470;
Jack Angel,2470;
Sandra Dickenson,2470;
Sue Lyon,2471;
Koichi Yamadera,2473,805;
Mayumi Iizuka,2473;
Stan Hart,2473;
Stuart Zagnit,2473;
Megumi Hayashibara,2473,805;
Shinichiro Miki,2473;
Adam Robert Worton,2474;
Jacob Joseph Worton,2474;
Brian Haley,2474,613;
 Very Nice,2475;
Carrie-Anne Moss,2476;
Paul Scofield,2477,297,441;
Bruce Davison,2477,65,699,862;
Rob Campbell,2477;
Jermaine 'Huggy' Hopkins,2478;
Alan North,2478,402;
Karen Malina White,2478;
Regina Taylor,2478;
Robert Guillaume,2478,728;
Beverly Todd,2478;
Lou Jacobi,2481,621,959;
Erin Fleming,2481;
Jack Barry,2481;
Regis Philbin,2481;
Kyle Stanger,2482;
John Fiedler,2482,701,772;
Nikita Hopkins,2482,701;
Bill Barretta,2483;
Jeffrey Tambor,2483,410,677;
Ashanti Shequoyia Douglas,2483;
Obba Babatunde,2484;
Terron Brooks,2484;
Charles Malik Whitfield,2484;
"Christopher ""Kid"" Reid,2484,739";
D. B. Woodside,2484;
Alan Rosenberg,2484;
Mel Jackson,2484;
Christian Payton,2484;
Wilson Jermaine Heredia,2486;
Adam Pascal,2486;
Idina Menzel,2486;
Tracie Thoms,2486;
Jesse L. Martin,2486;
Paul Robeson,2487;
Dudley Digges,2487;
Mercedes Gilbert,2487;
Julia Theresa Russell,2487;
Anne Revere,2488,46;
Hazel Brooks,2488;
Lilli Palmer,2488;
Melissa Sagemiller,2489;
Colin Hanks,2489,302,899,967;
Shane West,2489;
Mila Kunis,2489;
SisqÃ³,2489;
William Gargan,249;
Tommy Sands,2490;
Christopher Connelly,2491;
James Hampton,2491;
Denver Pyle,2491;
George Wallace,2492;
Angell Conwell,2492,385;
Eminem,2492;
Dr. Dre,2492;
Maxime Foerste,2494;
Martina Gedeck,2494;
 Hips,2495;
 Hooray!,2495;
Wheeler &amp; Woolsey,2495
Robert Woolsey,2495;
Ruth Etting,2495;
Lenny Clarke,2496;
Jason Barry,2496,72;
Jeanne Tripplehorn,2496,2545,698;
Greg Dulli,2496;
Christine Cavanaugh,2497,337;
Philip Proctor,2497;
Melanie Chartoff,2497;
Casey Kasem,2497;
Jack Riley,2497;
Charles Haid,2498;
Rue McClanahan,2498,534;
Rachel McAdams,2499;
Julian McMahon,2499;
Laurie Holden,2499;
Maria Menounos,2499;
Dolph Lundgren,250;
Henry Rollins,250,53;
William Finley,2500;
Margot Kidder,2500,802,857;
Jennifer Salt,2500;
Heinz Bennent,2501;
Toni Berger,2501;
Isolde Barth,2501;
Stephanie Finochio,2502,925;
Saverio Vallone,2503;
Tisa Farrow,2503;
Mark Wells,2505;
Patrick Malahide,2505;
Glynn Turman,2505;
Kevin James,2506;
Maulik Pancholy,2506;
Robinne Lee,2506;
Julie Ann Emery,2506;
Paula Patton,2506;
Amber Valletta,2506,392;
Eva Mendes,2506;
Mark Womack,2507;
Con O'Neill,2507;
Ben Murphy,2507;
Mathilda May,2509;
Michael Gothard,2509,941;
Michael Chekhov,251;
Sean Astin,2510,463,464,465,696;
Christopher Murphy,2511;
Hanshiro Iwai,2512;
Denjiro Okochi,2512;
Susumu Fujita,2512;
Chris Young,2513;
Jessica Walter,2513;
Megan Ward,2513;
Jennifer Aniston,2514;
William Windom,2515;
Larry Hankin,2515;
Tovah Feldshuh,2516;
Blanche Baker,2516;
Michael Moriarty,2516;
Joseph Bottoms,2516;
Edward Hardwicke,2516,341;
DorothÃ©e Berryman,2518;
Dominique Michel,2518;
Peter Brown,2519;
Terry Carter,2519;
Leslie Banks,252;
Renee Asherson,252;
Jennifer Blood,2520,2538;
Jason Anthony Griffith,2520,2538;
Tom Wayland,2520;
Roger Kay,2520;
 Mine and Ours,2521;
Henry Brandon,2522;
Sara Montiel,2522;
Morris Ankrum,2522;
Jack Elam,2522;
Denise Darcel,2522;
Cesar Romero,2522,3,950;
George Macready,2522;
Rebekah Del Rio,2523;
Scott Coffey,2523;
John Canada Terrell,2524;
Tommy Redmond Hicks,2524;
Tracy Camilla Johns,2524;
Ivor Barnard,2525;
Gina Lollobrigida,2525;
Edward Underdown,2525;
Robert Morley,2525,321,548;
Marco Tulli,2525;
Joan Chen,2526;
Hiep Thi Le,2526;
Cheryl Hines,2528;
Lindsay Lohan,2528;
Jimmi Simpson,2528;
 Beast of Berlin,2529;
Steffi Duna,2529;
Alan Ladd,2529,305;
Jane Wyman,253,707;
Claude Jarman Jr.,253;
Avijit,2530;
Puja Mukerjee,2530;
Shanti Das,2530;
Suchitra,2530;
Jan Kraus,2531;
Petr Cepek,2531;
VladimÃ­r Kudla,2531;
Antonin Zacpal,2531;
Billy Drago,2532;
Dehl Berti,2532;
Richard Lynch,2532;
 Companheiro?,2533;
Pedro Cardoso,2533;
Marco Ricca,2533;
Othon Bastos,2533;
Eduardo Moscovis,2533;
Milton GonÃ§alves,2533;
Lulu Santos,2533;
Luiz Fernando GuimarÃ£es,2533;
Fernanda Torres,2533;
Alessandra Negrini,2533;
Selton Mello,2533;
Nelson Dantas,2533;
ClÃ¡udia Abreu,2533;
Joel Fabiani,2535;
Jessica Calvello,2538;
Kelly Ray,2538;
Isabel Glasser,2539;
Emmanuelle Chriqui,2540;
Shannon Tweed,2540;
Edward Furlong,2540,33;
Christopher Collet,2541;
Holly Sampson,2542;
 Intense,2543;
 Super-Fierce Battle,2543;
Hiroko Emori,2543;
Iemasa Kayumi,2543;
Alun Armstrong,2544,2551;
Roger Moore,2544;
William Hope,2544,556,867;
Adriano Giannini,2545,683;
Elizabeth Banks,2545,907;
George Tobias,2548;
Audrey Totter,2548;
Susan Lanier,2549;
Michael Berryman,2549,614;
Martin Speer,2549;
Robert Houston,2549;
John Laurie,255;
Tony Tarver,255;
Stanley Holloway,255;
Eileen Herlie,255;
Patrick Troughton,255;
Harcourt Williams,255;
Felix Aylmer,255,376;
Russell Thorndike,255;
Terence Morgan,255;
Basil Sydney,255,439;
Niall MacGinnis,255;
Norman Wooland,255,376;
Gene Raymond,2550;
Robert Montgomery,2550,99;
Robert Carlyle,2551,309;
Edward Speleers,2551,298;
Gary Lewis,2551;
Garrett Hedlund,2551,756;
Joss Stone,2551;
Alex Pettyfer,2551;
Chris Egan,2551;
Kirron Kher,2552,670;
Amisha Patel,2552;
Pamela Gidley,2553,626;
Taina Elg,2553;
Bumper Robinson,2554;
Margaret Avery,2554;
Lawrence Hilton-Jacobs,2554,575;
Jason Weaver,2554;
Monica Calhoun,2554;
Bernie Casey,2555;
Steve James,2555;
Ja'net Du Bois,2555;
Keenen Ivory Wayans,2555;
Anne-Marie Johnson,2555;
Otto Kruger,2556;
Alan Baxter,2556;
Robert Cummings,2556;
Ricardo MontalbÃ¡n,256,29,458;
George Murphy,256;
John Hodiak,256,661;
Ricky Nelson,259,413;
John Russell,259;
Jan Rubes,261;
Margaret Lockwood,262;
Paul Lukas,262;
Fairuza Balk,263;
Assumpta Serna,263;
Jerry O'Connell,264,681;
Nick Castle,265;
Kyle Richards,265;
Brian Andrews,265;
Cindy Pickett,266;
Jennifer Grey,266,713;
Lyman Ward,266;
Alan Ruck,266,27,289,719;
James Doohan,267,29,357,394,541,675;
William Shatner,267,27,29,357,394,541,61,675;
Robin Curtis,267,541;
Layla Sarakalo,267;
DeForest Kelley,267,29,357,394,541,675;
Robert Ellenstein,267;
Doug Wright,268;
Cynthia Rothrock,268;
Arturo Rivera,268;
Nijel,268;
Gates McFadden,27,28,387,388;
Barbara March,27;
Michael Dorn,27,28,387,388;
Brent Spiner,27,28,387,388,591,73,801;
Patti Yasutake,27,28;
LeVar Burton,27,28,387,388;
Jonathan Frakes,27,28,387,388;
Frank McHugh,270;
Jean Peters,272,386;
Maggie McNamara,272;
Louis Jourdan,272,281;
Rossano Brazzi,272,515;
Rosalind Russell,274;
Robert Middleton,275;
Richard Eyer,275;
Marjorie Main,275;
Peter Mark Richman,275;
Phyllis Love,275;
James Dean,276,702;
Joseph Cotten,277,483,494,82,990;
Monet Mazur,278;
Dan Ferro,278;
Cliff Curtis,278,518,705;
Rachel Griffiths,278,676,692,803;
Michael Horton,28,388;
Marina Sirtis,28,387,388;
Dwight Schultz,28;
Majel Barrett,28,387;
Grace Kelly,281,604;
Estelle Winwood,281;
Jessie Royce Landis,281,498,604;
Ronald Reagan,282,966;
 the Russians Are Coming,283;
Andrea Dromm,283;
Emmanuelle Arsan,284;
James Hong,284;
Brian O'Halloran,285;
Bryan Johnson,285;
Alanis Morissette,285;
Dwight Ewell,285;
Guinevere Turner,285;
Walt Flanagan,285;
Kevin Smith,285;
Betty Aberlin,285;
Jeff Anderson,285;
Jason Mewes,285;
Rex Harrison,286;
Samantha Eggar,286,416;
Cheeta,286;
Pat Heywood,287;
Leonard Whiting,287;
John McEnery,287,297;
Robert Stephens,287,441,557;
Bruce Robinson,287;
Jordan Lund,289;
Thomas Rosales,289;
Richard Lineback,289,719;
Carlos Carrasco,289;
Hawthorne James,289;
Judson Scott,29;
Merritt Butrick,29;
John Winston,29;
Walter Koenig,29;
Paul Kent,29;
Ike Eisenmann,29;
Bibi Besch,29,890;
Sara Rue,290;
Colm Feore,290,343,529;
Gerald Flood,291;
Siegfried Rauch,291;
Karl Michael Vogler,291;
Michael Strong,291;
Jack Gwillim,291;
Ed Binns,291;
Morgan Paull,291;
Carey Loftin,291;
Richard MÃ¼nch,291;
Frank Latimore,291;
Albert Dumortier,291;
Michael Bates,291;
John Barrie,291;
Helen Hayes,292,516,817;
Gary Collins,292;
Barbara Hale,292;
David Letterman,294;
Chris Elliott,294,335,677,684;
Melora Walters,294,589,945;
Anthony DeSando,295;
Reece Dinsdale,296;
Michael Maloney,296,297,436,441;
Nicholas Farrell,296;
Christien Anholt,297;
Alan Bates,297,561,607,643,864;
Sean Murray,297;
Nathaniel Parker,297,832;
Dave Duffy,297;
Christopher Fairbank,297;
Trevor Peacock,297;
Karl Geary,298;
Dechen Thurman,298;
Jordan Charney,299;
Peter Finch,299,510,909;
Wesley Addy,299,82;
Lee Meriwether,3;
Alan Napier,3,660;
Burt Ward,3;
Neil Hamilton,3;
Juliette Binoche,300,374;
Jean Kennedy Smith,301;
Rita Wilson,302;
Vincent Gardenia,303;
Brad Davis,304;
Bo Hopkins,304;
Phillip Kearns,305;
Norma Varden,305;
John Easton Stuart,305;
Dieter Curt,305;
Eugene Brezany,305;
John Miljan,305;
Jean Beaudine,305;
Bob Hevelone,305;
Kent Deigaard,305;
Jeff Corey,305;
Maj-Britt Nilsson,305;
"Cheryl Lynn ""Rainbeaux"" Smith,305";
Wally Brown,305;
Reni Santoni,305,461;
Charlie Picerni,305;
George Sawaya,305;
Ronald Spivey,305;
Rachel Ward,305;
Brad Baird,305;
Adrian Ricard,305;
Robert Prichard,307;
Gil Brenton,307;
Pat Ryan,307;
Janelle Brady,307;
R. L. Ryan,307;
Valentine Miele,308;
Debbie Rochon,308;
Maximillian Shaun,308;
Ian Fraser Kilmister,308;
Tiffany Shepis,308;
Will Keenan,308;
Steve Gibbons,308;
Jane Jensen,308;
Stephen Blackehart,308;
Sean Gunn,308;
Jonny Lee Miller,309,659;
Jaye Davidson,31;
Phyllis Boyens,311;
Levon Helm,311;
Ward Costello,314;
Joe Regalbuto,314;
Hansford Rowe,314;
Janice Rule,314;
Jack Cassidy,315;
Morey Amsterdam,315;
Jim Backus,315;
Wings Hauser,317;
Robert Townsend,317;
Howard Rollins,317,549;
Adolph Caesar,317;
Kathleen Turner,318,42;
Lawrence Tierney,318;
Francesco Quinn,319;
Richard Edson,319,547;
Mark Moses,319,690;
Luenell,32;
John Spencer,32;
Vanessa Marcil,32;
Jamie Kennedy,320,392,518,532;
Joseph Whipp,320;
W. Earl Brown,320,677;
Melina Mercouri,321,906;
Michel Blanc,322;
Ticky Holgado,322,923;
Fabrice Luchini,322;
Jean-Pierre Marielle,322;
Judy Tyler,324;
Gloria Pall,324;
Hugh O'Conor,327;
Tony Goldwyn,328;
Vincent Schiavelli,328;
Rick Aviles,328;
Willie Brown,329;
Catherine Scorsese,329;
Castulo Guerra,33;
Earl Boen,33;
Jenette Goldstein,33;
Kimmy Robertson,330;
Paige O'Hara,330,980;
Brian Cummings,330;
Jesse Corti,330;
Richard White,330;
Bradley Pierce,330;
Robby Benson,330,980;
Jo Anne Worley,330;
Mary Kay Bergman,330,591;
Alex Murphey,330;
Rex Everhart,330;
Alvin Epstein,330;
Hal Smith,330,587;
Samuel West,331;
Prunella Scales,331;
James Wilby,331;
Crispin Bonham-Carter,331;
Sam Robards,334,54;
Ashley Scott,334;
Jake Thomas,334;
Enrico Colantoni,334,796;
Carol Bivins,335;
Lee R. Sellars,335;
Les Podewell,335;
Ken Hudson Campbell,335,74;
Peggy Roeder,335;
Rod Sell,335;
Chet Dubowski,335;
John Watson Sr.,335;
Brian Doyle-Murray,335,45;
Sandy Maschmeyer,335;
Rick Overton,335,527;
Tom Milanovich,335;
C.O. Erickson,335;
Angela Paton,335;
David Pasquesi,335;
Marita Geraghty,335;
Robin Duke,335;
Roscoe Lee Browne,337,605;
Hugo Weaving,337,463,464,465,984;
Hugh Laurie,338,583,900;
Richard Lumsden,338;
Imogen Stubbs,338;
James Fleet,338,731;
Greg Wise,338;
Emilie FranÃ§ois,338;
Harriet Walter,338;
Robert Hardy,338;
Elizabeth Spriggs,338;
Joel Polis,34;
Richard Dysart,34,364;
Peter Maloney,34;
Charles Hallahan,34,859;
T. K. Carter,34;
Alex Rafalowicz,340;
Kathy Burke,341;
Ãric Cantona,341;
Lily Allen,341;
Woody Harrelson,342,451,953;
Russell Crowe,343,813;
Bob Lazarus,343;
Natalie Mendoza,344;
Richard Roxburgh,344;
Jacek Koman,344;
Deobia Oparei,344;
Matthew Whittet,344;
Garry McDonald,344;
David Wenham,344,464,465;
Caroline O'Connor,344;
Kerry Walker,344;
Diana PeÃ±alver,345;
Stuart Devenie,345;
Tim Balme,345;
Elizabeth Moody,345;
Ian Watkin,345;
Al Ernest Garcia,346;
Merna Kennedy,346;
Tully Marshall,347,512;
Richard Arlen,347,89;
Eugenie Besserer,347;
Lawrence Grant,348;
Claud Allister,348;
Montagu Love,348;
William Elmer,349;
Louis Wolheim,349;
Ann Harding,349,473;
LÃ¡szlÃ³ SzabÃ³,354;
Howard Vernon,354,923;
Eddie Constantine,354;
Cylk Cozart,355;
Edgar Norton,356;
Rose Hobart,356;
Halliwell Hobbes,356;
Miriam Hopkins,356,476;
Holmes Herbert,356;
Cynthia Gouw,357;
Todd Bryant,357;
Charles Cooper,357;
Evelyn Keyes,358;
Don Beddoe,358;
Christopher Guest,36;
Margherita Caruso,360;
Marcello Morante,360;
Susanna Pasolini,360;
Enrique Irazoqui,360;
Jimmy O'Dea,361;
Albert Sharpe,361;
Stanley Anderson,362;
James Franco,362;
Michael Papajohn,362,578,856;
Jack Betts,362;
Hanna Zaidl,363;
Motke Zaidl,363;
Michael Podchlebnik,363;
Jan Piwonski,363;
Simon Srebnik,363;
Matt K. Miller,364;
Keiko Yokozawa,364;
Minori Terada,364;
Olivia d'Abo,365;
Josh Zuckerman,366;
Katie Couric,366;
Aaron Himelstein,366;
Mindy Sterling,366,367,618;
Nikki Schieler Ziering,366;
Verne Troyer,366,618;
Greg Grunberg,366;
Steven Spielberg,366;
Masi Oka,366;
Patrick Bristow,367;
Joe Son,367;
Cynthia Lamontagne,367;
Brian George,367,657;
Elya Baskin,367;
Elizabeth Allen,368;
Paul Meurisse,371;
VÃ©ra Clouzot,371;
Michel Serrault,371,643;
Charles Vanel,371,604;
Bill Melendez,372;
Peter Robbins,372;
BenoÃ®t RÃ©gent,374;
Florence Pernel,374;
Guillaume De TonquÃ©dec,374;
Emmanuelle Riva,374;
Peter Miles,376;
Robert Taylor,376,481;
Patricia Laffan,376;
Bud Spencer,376;
Leo Genn,376;
Nora Swinburne,376;
Buddy Baer,376;
Joey Bishop,377;
Janusz Gajos,378;
Julie Delpy,378;
Zbigniew Zamachowski,378;
Matthew Settle,38;
Will Estes,38;
Tom Guiry,38;
Robin Askwith,38;
Thor Bishopric,380;
Marilyn Lightstone,380;
Manami Konishi,381;
Mikako Ichikawa,381;
Jun Murakami,381;
Sheila L. Ward,385;
Deon Gregory,385;
Tyrese Gibson,385;
Mario William Jackson,385;
Olan Thompson,385;
Keith Diamond,385;
Frederick Ricks,385;
Candy Brown Houston,385;
Tawny Dahl,385;
Cleopatra Singleton,385;
Liris Crosse,385;
Jamaica Carter,385;
A. J. Johnson,385;
Serese Teate,385;
Amentha Dymally,385;
Tracey Cherelle Jones,385;
Asondra Hunter,385;
Juanita Jennings,385;
Adrienne-Joi Johnson,385,739;
Kaylan Bolton,385;
Alex Wright,385;
Limary Agosto,385;
Kareem Grimes,385;
Selma Mcpherson,385;
Kym Whitley,385;
Freez Luv,385;
Taraji P. Henson,385;
Omar Gooding,385;
Roma Alvarez,385;
Kylan Bolton,385;
Dejuan Guy,385;
Tamara LaSeon Bass,385;
A.J. Johnson,385;
Jude Ciccolella,387;
Bryan Singer,387;
Stuart Baird,387;
Daniel Hugh Kelly,388,738;
Stephanie Niznik,388;
Michael Welch,388;
Anthony Zerbe,388;
Donna Murphy,388;
 der Zorn Gottes,389;
Klaus Kinski,389;
Del Negro,389;
Peter Berling,389;
Helena Rojo,389;
Ruy Guerra,389;
Victor SjÃ¶strÃ¶m,39;
Al Leong,390;
Alex Winter,390,648;
Dan Shor,390,741;
Cara Seymour,391,528;
Heather Burns,391;
Martin Spanjers,392;
Amy Hill,392;
Alex D. Linz,392;
Nora Dunn,392,518;
Orlando Brown,392;
Adam Lamberg,392;
Josh Peck,392;
Zena Grey,392;
Noel Fisher,392;
Clifton Davis,392;
Robert Easton,394;
Kurtwood Smith,394,690;
Felipe de Alba,395;
Cameron Mitchell,396;
Jack Klugman,399;
Alan Hewitt,399;
Lee Remick,399;
Melvyn Douglas,400;
Brad Sullivan,402;
Jorja Fox,402;
Suzanne Shepherd,402;
James Lorinz,402;
Tom Jones,279,402;
Vincent Pastore,402;
Bill Clinton,402;
Paul Bartel,402;
Natascha McElhone,405,711,972;
Ron Jeremy,405;
Michael Lonsdale,405;
Jane Fonda,406,560,628;
Rosemary Murphy,406;
Lisa Pelikan,406;
Brad Swaile,407;
 Harry!,408;
Elke Sommer,409;
Cyd Hayman,409;
Hywel Bennett,409;
Terence Alexander,41;
Yevgeny Samoylov,41;
Sergo Zakariadze,41;
John Forsythe,410,458,605,650,778;
Sam Levene,410,47;
Lee Strasberg,410;
Larry Bryggman,410,795;
Barney Martin,412;
Helen Hanft,412;
Stephen Elliott,412;
Ted Ross,412;
Jill Eikenberry,412;
Pert Kelton,413;
Jack Kelly,413;
Kristin Nelson,413;
Alexander Siddig,414,794;
Vaneese Thomas,416;
Roz Ryan,416;
Tate Donovan,416;
Lillias White,416;
Barbara Barrie,416;
LaChanze,416;
Cheryl Freeman,416;
Susan Egan,416,691;
Paddi Edwards,416;
Josh Keaton,416;
Paul Shaffer,416;
Kelly Reno,417;
Michael Douglas,42,44,595,651,84;
Marianne SÃ¤gebrecht,42;
Zak Orth,422;
Sylvia Syms,423;
David Cross,425;
Fredric Lehne,425;
Siobhan Fallon,425;
Cynthia Watros,426;
Sarah Miles,427,562;
 Reuben,429;
Tom Conti,429;
Daniel Richter,43;
Leonard Rossiter,43;
Robert Beatty,43;
Ed Bishop,43;
Gary Lockwood,43;
Frank A. Miller,43;
William Sylvester,43;
Margaret Tyzack,43;
Sean Sullivan,43;
Vivian Kubrick,43;
Robert Phalen,430;
John P. Ryan,432,638;
Eric Roberts,432,965;
Kyle T. Heffner,432;
FranÃ§ois Cluzet,433;
Dexter Gordon,433;
Gabrielle Haker,433;
Martin Scorsese,433,632;
Cathy Tyson,434;
Cynthia Gibb,435;
 Madly,436;
 Deeply,436;
Bill Paterson,436,598;
Juliet Stevenson,436;
Adrienne King,437;
Jeannine Taylor,437;
Harry Crosby,437;
Robbi Morgan,437;
Walt Gorney,437;
Ari Lehman,437;
Anna Maria Horsford,438;
Meagan Good,438;
Chris Tucker,438,837,991;
John Witherspoon,438;
Ernest Clark,439;
Ursula Jeans,439;
Patrick Barr,439;
Jsu Garcia,44;
Charles Drake,440;
Peggy Dow,440;
Victoria Horne,440;
James Larkin,441;
Simon Shepherd,441;
Mercedes Ruehl,445;
Moira Kelly,446,626,728;
Paul Rhys,446;
John Thaw,446;
Khandi Alexander,447,677;
Belita Moreno,448;
Catherine Dent,448;
Jay Thomas,449;
Jean Louisa Kelly,449;
Ed Asner,45,915;
Jim Garrison,45;
Oliver Stone,450;
Robert Beltran,450;
Fyvush Finkel,450;
Bai Ling,450,853;
J. T. Walsh,450,860;
George Plimpton,450;
John Stockwell,450;
Joanna Going,450;
Courtney Love,451;
Richard Paul,451;
Christine Dunford,452;
Tom Wood,452;
Patricia Richardson,452;
Vicellous Reon Shannon,454;
Debbi Morgan,454;
Stephanie Seymour,455;
Marcia Gay Harden,455,598,79,942;
Amy Madigan,455;
Jennifer Connelly,455,477,856;
Michael Michele,456;
Johnny Mack Brown,457;
Warren William,458;
Christina Montt,458;
James Stephenson,459;
Celeste Holm,46;
June Havoc,46;
O.P. Heggie,460;
Irene Browne,460;
Jeanne Eagels,460;
Brigitte Nielsen,461;
David Rasche,461;
Art LaFleur,461;
Lee Garlington,461;
Andy Serkis,463,464,465,967;
Lawrence Makoare,463,465;
Billy Boyd,463,464,465,813;
Alan Howard,463;
Peter McKenzie,463;
Dominic Monaghan,463,464,465;
Sarah McLeod,463,465;
John Noble,464,465;
Bernard Hill,464,465,72;
Michel Bouquet,466;
Peter Ostrum,468;
Leonard Stone,468;
Stephen Dunne,468;
Gloria Grahame,47;
Jacqueline White,47;
Paul Kelly,47;
Greta Garbo,472,58;
Lewis Stone,472,58,99;
Hedda Hopper,473;
Margaret Lindsay,475;
Frances Dee,476;
Kevin Clash,477;
David Bowie,477,626;
Danny John-Jules,477;
Christopher Malcolm,477;
Dave Goelz,477;
Toby Froud,477;
Brian Froud,477;
Clarence Gilyard,479;
Whip Hubley,479;
Adrian Pasdar,479;
Barry Tubb,479;
Michael Ironside,479,534;
James Tolkan,479;
Shawn Hatosy,48;
Yoichi Numata,480;
Rikiya Otaka,480;
Miki Nakatani,480;
Hiroyuki Sanada,480;
Lionel Atwill,481;
Margaret Sullavan,481;
 Voyager,482;
Janis Wilson,482;
Gladys Cooper,482,483;
Anita Louise,483;
Ann Richards,483,497;
Jane Lapotaire,484;
Sara Kestelman,484;
L. Q. Jones,485;
Harold Perrineau Jr.,485,532;
Yoshiko Shinohara,486;
Ayano Shiraishi,486;
Akemi Yamaguchi,486;
Tsutomu Tatumi,486;
 with Love,487;
Christian Roberts,487;
Judy Geeson,487,745;
Suzy Kendall,487;
Michael A. Goorjian,488;
Jason Segel,488,976;
Jennifer Lien,488,728;
Mark Hoppus,489;
Blink-182,489;
Tom DeLonge,489;
Travis Barker,489;
John Lund,493;
Mary Anderson,493,661;
Ethel Barrymore,494,849;
Geraldine Brooks,495;
 the Story of a Woman,496;
Lee Bowman,496;
Susan Hayward,496,498,508,514,520;
Marsha Hunt,496;
 Wrong Number,497;
Wendell Corey,497;
Kent Smith,498;
 My Son,499;
Hugh Bonneville,502,536;
Chang Chen,503,555;
Dick Jones,505;
Walter Catlett,505;
Evelyn Venable,505;
Cliff Edwards,505;
Charles Judels,505;
Frankie Darro,505;
Don Brodie,505;
Christian Rub,505;
 Little Sheba,506;
Shirley Booth,506;
June Travis,507;
Rory Calhoun,508;
Daisuke KatÃ´,509;
Machiko Kyo,509;
Minoru Chiaki,509;
Joss Ackland,51,648,694;
Slavko Å timac,511;
Miki ManojloviÄ,511;
Lazar Ristovski,511;
Mirjana JokoviÄ,511;
Walter Long,512;
Jewel Carmen,512;
Mae Marsh,512;
Gino Corrado,512;
Constance Talmadge,512;
Spottiswoode Aitken,512;
Madame Sul-Te-Wan,512;
Robert Harron,512;
Mirai Yamamoto,513;
Ed Nelson,513;
Richard Conte,514;
Isa Miranda,515;
Adrian Roberts,517;
Johnny Whitworth,517;
Randy Travis,517;
Andrew Shue,517;
Spike Jonze,518;
Brian Bosworth,518;
Holt McCallany,518,552;
 Mr. Allison,519;
Zia Mohyeddin,52;
Henry Oscar,52;
Virginia Vincent,520;
Hayden Rorke,521;
Mary McCarty,521;
Valerie Allen,521;
Jacqueline Beer,521;
Julia Meade,521;
Robert B. Williams,521;
Alex Gerry,521;
Nick Adams,521;
Arlen Stuart,521;
Allen Jenkins,521;
Rosie O'Donnell,522;
Charles McGregor,523;
Ron O'Neal,523;
Edmond Van DaÃ«le,524;
Antonin Artaud,524;
Albert DieudonnÃ©,524;
Victor Varconi,526;
Warner Richmond,526;
May Robson,526;
Otto Lederer,526;
T. Roy Barnes,526;
Clarence Burton,526;
Robert Edeson,526;
Julia Faye,526;
Sidney D'Albrook,526;
Viola Louie,526;
Phyllis Haver,526;
Pat Roach,527;
Patricia Hayes,527;
Jean Marsh,527;
Gavan O'Herlihy,527;
Doug Jones,528,996;
Ron Livingston,528,779;
Chita Rivera,529;
Julia Campbell,531;
Vincent Laresca,532;
Vondie Curtis-Hall,532;
Christina Pickles,532;
Mario Cimarro,532;
Denise Richards,534;
Seth Gilliam,534;
Lenore Kasdorf,534;
Patrick Muldoon,534;
Nanette Newman,535;
Nigel Patrick,535,611;
Bryan Forbes,535;
Mischa Barton,536;
Gina McKee,536;
Tim McInnerny,536,586,900;
Emma Chambers,536;
James Dreyfus,536;
Jordan,538;
Nell Campbell,538;
Jenny Runacre,538;
Allison Janney,54;
Wes Bentley,54;
Barry Del Sherman,54;
Graham Kennedy,542;
Mojo Nixon,547;
Don Lake,547;
Gianni Russo,547;
Robert D. Raiford,547;
Desiree Marie Velez,547;
Scott Burns,547;
Fisher Stevons,547;
Patrick Duffy,548;
Carol Channing,548;
Natalie Gregory,548,786;
Sheila Allen,548;
Ann Jillian,548;
Pat O'Brien,549;
James Olson,549,585;
Jeanette MacDonald,55,94;
Chuck McCann,550;
Terry McGovern,550;
Raymond Cruz,551;
Leland Orser,551;
Kim Flowers,551;
J.E. Freeman,551,630,79;
Gary Dourdan,551;
Christopher John Fields,552;
Paul McGann,552,965;
Danny Webb,552;
Rene Bitorajac,553;
Filip Å ovagoviÄ,553;
Branko ÄuriÄ,553;
Brett Cullen,554;
Brooke Langton,554;
Zhang Ziyi,555,750;
Bird McIntyre,555;
Takuya Kimura,555;
Dong Jie,555;
Faye Wong,555;
